Period,Area,Measure,Category,Unit,Value,MAD,Marker
2020-2021,E07000177,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,897.0,-0.16862269,
2020-2021,E07000178,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,464.0,-2.348133875,
2020-2021,E07000179,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,753.0,-0.893448581,
2020-2021,E07000180,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,832.0,-0.495801043,
2020-2021,E07000181,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,990.0,0.299494031,
2020-2021,E07000187,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,789.0,-0.712242108,
2020-2021,E07000188,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1089.0,0.797811831,
2020-2021,E07000189,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1062.0,0.661906977,
2020-2021,E07000192,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1237.0,1.542771774,
2020-2021,E07000193,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,962.0,0.158555664,
2020-2021,E07000194,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1576.0,3.249132726,
2020-2021,E07000195,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1014.0,0.420298346,
2020-2021,E07000196,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1131.0,1.009219383,
2020-2021,E07000197,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1018.0,0.440432399,
2020-2021,E07000198,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,955.0,0.123321072,
2020-2021,E07000199,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1156.0,1.135057211,
2020-2021,E07000200,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,956.0,0.128354585,
2020-2021,E07000202,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,992.0,0.309561058,
2020-2021,E07000203,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,959.0,0.143455124,
2020-2021,E07000207,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,588.0,-1.723978247,
2020-2021,E07000208,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,650.0,-1.411900433,
2020-2021,E07000209,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,584.0,-1.7441123,
2020-2021,E07000210,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,714.0,-1.089755593,
2020-2021,E07000211,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,726.0,-1.029353435,
2020-2021,E07000212,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,584.0,-1.7441123,
2020-2021,E07000213,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,766.0,-0.82801291,
2020-2021,E07000214,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,729.0,-1.014252896,
2020-2021,E07000215,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,736.0,-0.979018304,
2020-2021,E07000216,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,605.0,-1.638408524,
2020-2021,E07000217,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,775.0,-0.782711292,
2020-2021,E07000218,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1054.0,0.621638872,
2020-2021,E07000219,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1080.0,0.752510213,
2020-2021,E07000220,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,991.0,0.304527544,
2020-2021,E07000221,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,822.0,-0.546136175,
2020-2021,E07000222,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,768.0,-0.817945884,
2020-2021,E07000223,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,900.0,-0.15352215,
2020-2021,E07000224,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,935.0,0.022650809,
2020-2021,E07000225,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,729.0,-1.014252896,
2020-2021,E07000226,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,874.0,-0.284393492,
2020-2021,E07000227,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,739.0,-0.963917764,
2020-2021,E07000228,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,859.0,-0.359896189,
2020-2021,E07000229,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,853.0,-0.390097268,
2020-2021,E07000234,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,970.0,0.198823769,
2020-2021,E07000235,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,889.0,-0.208890795,
2020-2021,E07000236,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1118.0,0.943783712,
2020-2021,E07000237,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1062.0,0.661906977,
2020-2021,E07000238,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,935.0,0.022650809,
2020-2021,E07000239,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,938.0,0.037751348,
2020-2021,E07000240,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,587.0,-1.72901176,
2020-2021,E07000241,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,616.0,-1.58303988,
2020-2021,E07000242,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,791.0,-0.702175082,
2020-2021,E07000243,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,906.0,-0.123321072,
2020-2021,E07000244,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,844.0,-0.435398886,
2020-2021,E07000245,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,996.0,0.32969511,
2020-2021,E07000246,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1157.0,1.140090724,
2020-2021,E08000001,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,952.0,0.108220532,
2020-2021,E08000002,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,994.0,0.319628084,
2020-2021,E08000003,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,741.0,-0.953850738,
2020-2021,E08000004,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,997.0,0.334728623,
2020-2021,E08000005,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,970.0,0.198823769,
2020-2021,E08000006,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,972.0,0.208890795,
2020-2021,E08000007,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1007.0,0.385063754,
2020-2021,E08000008,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1129.0,0.999152356,
2020-2021,E08000009,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,938.0,0.037751348,
2020-2021,E08000010,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1123.0,0.968951278,
2020-2021,E08000011,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1170.0,1.205526395,
2020-2021,E08000012,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,772.0,-0.797811831,
2020-2021,E08000013,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1175.0,1.23069396,
2020-2021,E08000014,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1004.0,0.369963215,
2020-2021,E08000015,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1034.0,0.520968609,
2020-2021,E08000016,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,950.0,0.098153506,
2020-2021,E08000017,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,979.0,0.244125387,
2020-2021,E08000018,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,988.0,0.289427005,
2020-2021,E08000019,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,690.0,-1.210559908,
2020-2021,E08000021,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,705.0,-1.135057211,
2020-2021,E08000022,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1161.0,1.160224777,
2020-2021,E08000023,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1052.0,0.611571845,
2020-2021,E08000024,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1094.0,0.822979397,
2020-2021,E08000025,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,765.0,-0.833046423,
2020-2021,E08000026,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,785.0,-0.73237616,
2020-2021,E08000027,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1238.0,1.547805288,
2020-2021,E08000028,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,955.0,0.123321072,
2020-2021,E08000029,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,937.0,0.032717835,
2020-2021,E08000030,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,997.0,0.334728623,
2020-2021,E08000031,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1002.0,0.359896189,
2020-2021,E08000032,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,967.0,0.183723229,
2020-2021,E08000033,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,1038.0,0.541102662,
2020-2021,E08000034,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,981.0,0.254192413,
2020-2021,E08000035,apprenticeships-starts,spreading-opportunity-and-improving-public-services,per-100-000-population,958.0,0.138421611,
