Period,Area,Indicator,Category,Measure Type,Unit,Value,MAD,Marker
2021,S12000045,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,73.6,1.436012585,
2021,S12000047,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,66.5,0.663611876,
2021,S12000048,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,66.0,0.60921746,
2021,S12000049,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,66.6,0.674490759,
2021,S12000050,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,51.5,-0.968220606,
2021,W06000001,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,58.1,-0.250214314,
2021,W06000002,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,60.7,0.03263665,
2021,W06000003,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,63.5,0.33724538,
2021,W06000004,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,58.4,-0.217577664,
2021,W06000005,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,55.8,-0.500428628,
2021,W06000006,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,52.6,-0.848552891,
2021,W06000008,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,71.2,1.174919387,
2021,W06000009,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,57.3,-0.33724538,
2021,W06000010,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,59.0,-0.152304365,
2021,W06000011,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,62.0,0.174062131,
2021,W06000012,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,50.4,-1.087888322,
2021,W06000013,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,55.5,-0.533065278,
2021,W06000014,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,65.1,0.511307511,
2021,W06000015,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,65.8,0.587459694,
2021,W06000016,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,53.1,-0.794158475,
2021,W06000018,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,49.7,-1.164040504,
2021,W06000019,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,44.8,-1.697105782,
2021,W06000020,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,46.4,-1.52304365,
2021,W06000021,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,68.8,0.91382619,
2021,W06000022,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,56.3,-0.446034212,
2021,W06000023,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,60.6,0.021757766,
2021,W06000024,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,44.3,-1.751500198,
2021,E12000001,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,54.6,,
2021,E12000002,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,58.2,,
2021,E12000003,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,58.2,,
2021,E12000004,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,55.9,,
2021,E12000005,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,57.2,,
2021,E12000006,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,58.2,,
2021,E12000007,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,71.4,,
2021,E12000008,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,63.8,,
2021,E12000009,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,62.7,,
2021,E92000001,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,61.4,,
2021,K02000001,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,61.4,,
2021,K03000001,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,61.5,,
2021,K04000001,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,61.2,,
2021,N92000002,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,59.2,,
2021,S92000003,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,64.8,,
2021,W92000004,Aged 16 to 64 years level 3 or above qualifications,Spreading opportunity and improving public services,Percentage,%,58.0,,
2020-2021,E06000001,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",8448.0,3.917079918,
2020-2021,E06000002,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",9094.0,4.567409815,
2020-2021,E06000003,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",7272.0,2.73319763,
2020-2021,E06000004,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",7260.0,2.721117198,
2020-2021,E06000005,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",6704.0,2.161390538,
2020-2021,E06000006,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",5346.0,0.794288372,
2020-2021,E06000007,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",4532.0,-0.025167566,
2020-2021,E06000008,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",6152.0,1.605690689,
2020-2021,E06000009,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",6933.0,2.39192544,
2020-2021,E06000010,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",6144.0,1.597637068,
2020-2021,E06000011,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",5650.0,1.10032597,
2020-2021,E06000012,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",5929.0,1.381196003,
2020-2021,E06000013,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",5158.0,0.605028278,
2020-2021,E06000014,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",4492.0,-0.065435671,
2020-2021,E06000015,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",6247.0,1.701327438,
2020-2021,E06000016,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",5148.0,0.594961252,
2020-2021,E06000017,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",4006.0,-0.554693147,
2020-2021,E06000018,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",5045.0,0.491270882,
2020-2021,E06000019,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",3582.0,-0.98153506,
2020-2021,E06000020,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",5277.0,0.724825891,
2020-2021,E06000021,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",5519.0,0.968447926,
2020-2021,E06000022,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",3146.0,-1.420457405,
2020-2021,E06000023,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",4215.0,-0.344292298,
2020-2021,E06000024,Aged 19 years and over further education and skills participation,Spreading opportunity and improving public services,"Rate per 100,000 population","per 100,000 population",5414.0,0.862744151,
