Period,Area,Mission,Category,Indicator,Observation
2001,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10573.0
2002,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,10910.0
2003,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,11343.0
2004,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,12214.0
2005,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13339.0
2006,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14484.0
2007,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15809.0
2008,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16306.0
2009,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16698.0
2010,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17208.0
2011,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17549.0
2012,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,18506.0
2013,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,19936.0
2014,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,20742.0
2015,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,22507.0
2016,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,23203.0
2017,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,23437.0
2018,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,24670.0
2019,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,25852.0
2020,E09000012,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,25952.0
1997,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,21077.0
1998,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,21234.0
1999,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,22403.0
2000,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,24194.0
2001,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,24179.0
2002,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,23595.0
2003,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,24404.0
2004,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,26060.0
2005,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,28114.0
2006,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,30242.0
2007,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,33157.0
2008,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,34675.0
2009,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,34495.0
2010,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,33777.0
2011,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,32539.0
2012,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,34811.0
2013,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,38925.0
2014,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,41268.0
2015,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,42654.0
2016,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,41819.0
2017,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,42608.0
2018,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,44109.0
2019,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,43730.0
2020,E09000013,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,43998.0
1997,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,13974.0
1998,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,14243.0
1999,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,15164.0
2000,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16162.0
2001,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16501.0
2002,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,16715.0
2003,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17062.0
2004,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,17985.0
2005,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,19043.0
2006,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,20075.0
2007,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,21445.0
2008,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,21538.0
2009,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,21508.0
2010,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,22112.0
2011,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,22396.0
2012,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,23820.0
2013,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,24325.0
2014,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,25370.0
2015,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,27028.0
2016,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,26523.0
2017,E09000014,mission-1-closing-the-gap-in-median-employment-and-productivity,boosting-productivity-pay-jobs-and-living-standards,gross-disposable-household-income-per-head,27625.0
